time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.5400000000000027,1.1687402453103453,4.239280240078148,20.787471314897427,0.3116462446135806,6.223400046846072,0.0,1.1333296323789481,4.226696859693607,4.760930671802456,0.10496868325968084,0.0014280188497740672,0.0,409.4871912936692,409.83179554123114,410.8350116078412,407.63046594052145
3.6000000000000028,1.2379388885794071,4.498919583195265,21.075019063005534,0.3178737806445415,6.223635011942838,0.0,1.1732215093240523,4.428194428430169,4.823162731990596,0.10133118220582542,0.008478295403329275,0.0,466.5989409445852,467.14905317033964,466.91862020465544,466.6435120679168
3.660000000000003,1.3094271674591575,4.770238690762482,21.364749055218184,0.3237795307766689,6.223905956295193,0.0,1.2096447508661807,4.616019447909892,4.833947693022273,0.09188674698791219,-0.004901789441937879,0.0,453.17530365091557,452.0982367264898,451.8130456773074,451.0589223529263
3.720000000000003,1.3831549408003467,5.05321753531789,21.656041770743954,0.32892620993363764,6.2237677778127924,0.0,1.2479194887218072,4.8167439963029715,4.87508564034399,0.06933042607438744,0.0024452022078773343,0.0,462.7302239348306,463.30839054037153,464.01101897667775,462.2420709133511
3.780000000000003,1.4589299399785414,5.3469506990029645,21.94584281870723,0.33332225779609104,6.224542408937495,0.0,1.2778679315052446,4.974539320721897,4.785013061868151,0.0801601426897813,0.02827932949171299,0.0,419.0809286926075,421.32094816835735,420.2955801354167,421.2378244747569
3.840000000000003,1.5369429366059248,5.652772461314454,22.23768766823414,0.3379335171524662,6.22564996733551,0.0,1.3222828457900195,5.219421612827204,4.941780221411262,0.06925607536588319,-0.023669808456707447,0.0,501.1583306188286,497.36741244627086,501.52254317654706,500.73370003433513
3.900000000000003,1.6172728423523057,5.971434340813361,22.533479244370554,0.3422589956432045,6.224507132234677,0.0,1.3554655816676824,5.4026962819067545,4.917590418246692,0.07722912098642805,-0.011116098181093208,0.0,445.88830906102004,446.9129756439712,445.38017355786434,446.0359208518394
3.960000000000003,1.699257563074858,6.299113610651867,22.82217088810389,0.3469982394914055,6.2238818891908885,0.0,1.3774329049078715,5.520276347799822,4.706202897197257,0.08228854784112881,-0.009065024255799985,0.0,379.0553000979722,379.2525200576532,378.840958837539,379.33343043970956
4.020000000000002,1.7831967129849395,6.6374807553275454,23.108158450102717,0.3521220238820506,6.223431664329567,0.0,1.4205105383486858,5.758535987114771,4.825473496334134,0.09097894857558106,-0.004550903938582646,0.0,491.36866275008555,491.70337935315206,490.54202972547307,491.19227468142054
4.080000000000001,1.869227939189791,6.987333125359534,23.39346869605547,0.3576479081584605,6.224043137582601,0.0,1.4471853305222457,5.903481250531328,4.685148948833467,0.09424578652392367,0.029827151496419436,0.0,405.3095510590943,408.3884061244587,407.6679169078245,407.9677675129522
4.14,1.9571505355351322,7.347744426694896,23.675234917606936,0.3634633837445733,6.225697822918335,0.0,1.4833468222177326,6.110298594074742,4.706354348303144,0.1018024824169501,0.02265160061153268,0.0,462.47093257865066,461.90542721673114,462.55224774573543,463.15469160332947
4.199999999999998,2.0471199138355347,7.720075192434007,23.95680488466956,0.36908147392869317,6.22674585527278,0.0,1.5154856908957728,6.300858442362765,4.678870102477063,0.06752401769042597,0.004289272350560384,0.0,447.893667878712,446.3973464393539,450.23834865085433,447.462616313944
4.259999999999997,2.1390537737925435,8.104228656132385,24.237615310281775,0.3729178115186542,6.227198411152738,0.0,1.5488976180612317,6.504147166266668,4.680945415908007,0.05558469206550166,0.013363289930154912,0.0,458.63439906140474,459.3545971740515,458.9046162307737,457.9585076197561
